Order ID,Product,Quantity Ordered,Price Each,Purchase Address,Month,Day,Year
176876,Bose SoundSport Headphones,1,99.99,"263 Hickory St, Boston, MA 02215",,,
176877,Lightning Charging Cable,1,14.95,"289 4th St, San Francisco, CA 94016",,,
176878,ThinkPad Laptop,1,999.99,"161 Highland St, San Francisco, CA 94016",,,
176879,Flatscreen TV,1,300,"370 Sunset St, Portland, ME 04101",,,
176880,27in FHD Monitor,1,149.99,"691 River St, New York City, NY 10001",,,
176881,Wired Headphones,1,11.99,"157 Sunset St, San Francisco, CA 94016",,,
176882,Wired Headphones,1,11.99,"929 Main St, Boston, MA 02215",,,
176883,Wired Headphones,2,11.99,"344 Dogwood St, New York City, NY 10001",,,
176884,USB-C Charging Cable,1,11.95,"813 Highland St, San Francisco, CA 94016",,,
176885,34in Ultrawide Monitor,1,379.99,"582 River St, Boston, MA 02215",,,
176886,Flatscreen TV,1,300,"410 8th St, San Francisco, CA 94016",,,
176887,AAA Batteries (4-pack),1,2.99,"591 4th St, Boston, MA 02215",,,
176888,Wired Headphones,1,11.99,"608 5th St, New York City, NY 10001",,,
176889,AAA Batteries (4-pack),1,2.99,"837 Madison St, Boston, MA 02215",,,
176890,USB-C Charging Cable,1,11.95,"950 8th St, Austin, TX 73301",,,
176891,AAA Batteries (4-pack),1,2.99,"323 Ridge St, Portland, OR 97035",,,
176892,AAA Batteries (4-pack),1,2.99,"165 Meadow St, Boston, MA 02215",,,
176893,AAA Batteries (4-pack),1,2.99,"794 Dogwood St, Seattle, WA 98101",,,
176894,Flatscreen TV,1,300,"589 Park St, San Francisco, CA 94016",,,
176895,Apple Airpods Headphones,1,150,"286 6th St, Boston, MA 02215",,,
176896,AAA Batteries (4-pack),2,2.99,"77 Johnson St, Dallas, TX 75001",,,
176897,Apple Airpods Headphones,1,150,"941 Walnut St, San Francisco, CA 94016",,,
,,,,,,,
176898,Apple Airpods Headphones,1,150,"45 River St, New York City, NY 10001",,,
176899,Lightning Charging Cable,1,14.95,"269 South St, San Francisco, CA 94016",,,
176900,Bose SoundSport Headphones,1,99.99,"356 North St, Boston, MA 02215",,,
176901,Lightning Charging Cable,1,14.95,"25 8th St, Atlanta, GA 30301",,,
176902,USB-C Charging Cable,1,11.95,"166 Dogwood St, Atlanta, GA 30301",,,
176903,iPhone,1,700,"684 Main St, Boston, MA 02215",,,
176904,AAA Batteries (4-pack),1,2.99,"782 Ridge St, Boston, MA 02215",,,
176905,27in FHD Monitor,1,149.99,"92 Spruce St, New York City, NY 10001",,,
176906,27in FHD Monitor,1,149.99,"636 Cherry St, Los Angeles, CA 90001",,,
176907,27in FHD Monitor,1,149.99,"120 Sunset St, Los Angeles, CA 90001",,,
176908,AAA Batteries (4-pack),1,2.99,"802 Maple St, Seattle, WA 98101",,,
176909,Wired Headphones,1,11.99,"692 Jackson St, Portland, ME 04101",,,
176910,AAA Batteries (4-pack),2,2.99,"573 2nd St, Los Angeles, CA 90001",,,
176911,AAA Batteries (4-pack),1,2.99,"346 13th St, Los Angeles, CA 90001",,,
176912,Apple Airpods Headphones,1,150,"862 7th St, Seattle, WA 98101",,,
176913,AAA Batteries (4-pack),1,2.99,"340 11th St, Atlanta, GA 30301",,,
176914,Lightning Charging Cable,1,14.95,"846 Cherry St, San Francisco, CA 94016",,,
176915,AAA Batteries (4-pack),1,2.99,"64 Hill St, Dallas, TX 75001",,,
176916,34in Ultrawide Monitor,1,379.99,"285 Cedar St, San Francisco, CA 94016",,,
176917,USB-C Charging Cable,1,11.95,"376 Sunset St, Boston, MA 02215",,,
176918,USB-C Charging Cable,1,11.95,"398 Elm St, Los Angeles, CA 90001",,,
176919,AAA Batteries (4-pack),1,2.99,"240 14th St, Boston, MA 02215",,,
176920,Apple Airpods Headphones,1,150,"117 Lake St, New York City, NY 10001",,,
176921,Lightning Charging Cable,1,14.95,"365 Wilson St, San Francisco, CA 94016",,,
176922,Bose SoundSport Headphones,1,99.99,"859 Hill St, Los Angeles, CA 90001",,,
176923,LG Washing Machine,1,600,"259 6th St, Los Angeles, CA 90001",,,
176924,Bose SoundSport Headphones,1,99.99,"375 4th St, New York City, NY 10001",,,
176925,Lightning Charging Cable,1,14.95,"920 Wilson St, New York City, NY 10001",,,
176926,USB-C Charging Cable,1,11.95,"921 Cedar St, Atlanta, GA 30301",,,
176927,Wired Headphones,1,11.99,"700 Sunset St, Los Angeles, CA 90001",,,
176928,AAA Batteries (4-pack),1,2.99,"203 Hickory St, San Francisco, CA 94016",,,
176929,ThinkPad Laptop,1,999.99,"743 11th St, Dallas, TX 75001",,,
176930,USB-C Charging Cable,1,11.95,"161 Center St, Boston, MA 02215",,,
176931,ThinkPad Laptop,1,999.99,"57 Pine St, New York City, NY 10001",,,
176932,34in Ultrawide Monitor,1,379.99,"118 Church St, Seattle, WA 98101",,,
176933,Flatscreen TV,1,300,"698 Spruce St, New York City, NY 10001",,,
176934,AAA Batteries (4-pack),1,2.99,"329 Park St, New York City, NY 10001",,,
176935,AAA Batteries (4-pack),1,2.99,"315 1st St, Dallas, TX 75001",,,
176935,27in FHD Monitor,1,149.99,"315 1st St, Dallas, TX 75001",,,
176936,Apple Airpods Headphones,1,150,"846 Hickory St, Boston, MA 02215",,,
176937,Google Phone,1,600,"980 7th St, Los Angeles, CA 90001",,,
176938,AAA Batteries (4-pack),1,2.99,"249 Jefferson St, Los Angeles, CA 90001",,,
176939,AAA Batteries (4-pack),1,2.99,"418 12th St, San Francisco, CA 94016",,,
176940,Lightning Charging Cable,1,14.95,"864 Hickory St, Dallas, TX 75001",,,
176941,27in 4K Gaming Monitor,1,389.99,"807 14th St, San Francisco, CA 94016",,,
176942,AA Batteries (4-pack),1,3.84,"419 Washington St, Portland, OR 97035",,,
176943,Lightning Charging Cable,1,14.95,"211 2nd St, San Francisco, CA 94016",,,
176944,Bose SoundSport Headphones,1,99.99,"719 West St, Austin, TX 73301",,,
176945,USB-C Charging Cable,1,11.95,"701 Pine St, Austin, TX 73301",,,
176946,Lightning Charging Cable,1,14.95,"991 6th St, New York City, NY 10001",,,
176947,AA Batteries (4-pack),2,3.84,"357 Center St, Los Angeles, CA 90001",,,
176948,Wired Headphones,1,11.99,"761 Highland St, San Francisco, CA 94016",,,
176949,USB-C Charging Cable,1,11.95,"347 Jackson St, Los Angeles, CA 90001",,,
176950,Lightning Charging Cable,1,14.95,"929 Johnson St, Dallas, TX 75001",,,
176951,USB-C Charging Cable,2,11.95,"606 Lakeview St, Boston, MA 02215",,,
176952,AAA Batteries (4-pack),1,2.99,"693 5th St, Los Angeles, CA 90001",,,
176953,Flatscreen TV,1,300,"595 West St, Dallas, TX 75001",,,
176954,Bose SoundSport Headphones,1,99.99,"524 Elm St, San Francisco, CA 94016",,,
176955,AAA Batteries (4-pack),1,2.99,"169 Church St, San Francisco, CA 94016",,,
176956,AA Batteries (4-pack),1,3.84,"703 5th St, Dallas, TX 75001",,,
176957,Google Phone,1,600,"582 Church St, Boston, MA 02215",,,
176958,Bose SoundSport Headphones,1,99.99,"497 Main St, Boston, MA 02215",,,
176959,Wired Headphones,1,11.99,"125 Jefferson St, Seattle, WA 98101",,,
176960,Bose SoundSport Headphones,1,99.99,"737 West St, Dallas, TX 75001",,,
176961,27in FHD Monitor,1,149.99,"357 Willow St, Portland, OR 97035",,,
176962,Wired Headphones,1,11.99,"710 Church St, San Francisco, CA 94016",,,
176963,AAA Batteries (4-pack),2,2.99,"390 Walnut St, Los Angeles, CA 90001",,,
176964,AAA Batteries (4-pack),1,2.99,"453 Cedar St, San Francisco, CA 94016",,,
176965,Lightning Charging Cable,1,14.95,"900 Dogwood St, Boston, MA 02215",,,
176966,Bose SoundSport Headphones,1,99.99,"3 Main St, Boston, MA 02215",,,
176967,27in 4K Gaming Monitor,1,389.99,"275 Lake St, Dallas, TX 75001",,,
176968,Bose SoundSport Headphones,1,99.99,"183 2nd St, Atlanta, GA 30301",,,
176969,AA Batteries (4-pack),1,3.84,"346 Wilson St, Portland, OR 97035",,,
176970,Bose SoundSport Headphones,1,99.99,"524 7th St, Los Angeles, CA 90001",,,
176971,AAA Batteries (4-pack),1,2.99,"166 5th St, New York City, NY 10001",,,
176972,27in FHD Monitor,1,149.99,"824 West St, Seattle, WA 98101",,,
176973,Wired Headphones,1,11.99,"748 Madison St, Los Angeles, CA 90001",,,
176974,ThinkPad Laptop,1,999.99,"789 Center St, Seattle, WA 98101",,,
176975,USB-C Charging Cable,1,11.95,"28 13th St, San Francisco, CA 94016",,,
176975,AAA Batteries (4-pack),1,2.99,"28 13th St, San Francisco, CA 94016",,,
176976,27in FHD Monitor,1,149.99,"260 Pine St, Los Angeles, CA 90001",,,
176977,Bose SoundSport Headphones,1,99.99,"808 Ridge St, Portland, OR 97035",,,
176978,Apple Airpods Headphones,1,150,"589 Lake St, Portland, OR 97035",,,
176979,AAA Batteries (4-pack),2,2.99,"315 9th St, New York City, NY 10001",,,
176980,Bose SoundSport Headphones,1,99.99,"456 10th St, Seattle, WA 98101",,,
176981,Google Phone,1,600,"924 11th St, San Francisco, CA 94016",,,
176982,iPhone,1,700,"237 Lake St, Los Angeles, CA 90001",,,
176983,AAA Batteries (4-pack),2,2.99,"769 11th St, Boston, MA 02215",,,
176984,Apple Airpods Headphones,1,150,"77 Lake St, Portland, OR 97035",,,
176985,USB-C Charging Cable,1,11.95,"859 7th St, New York City, NY 10001",,,
176986,Apple Airpods Headphones,1,150,"623 Lakeview St, Los Angeles, CA 90001",,,
176987,AAA Batteries (4-pack),1,2.99,"87 Spruce St, San Francisco, CA 94016",,,
176988,Lightning Charging Cable,1,14.95,"251 South St, Boston, MA 02215",,,
176989,Google Phone,1,600,"346 9th St, Los Angeles, CA 90001",,,
176989,USB-C Charging Cable,1,11.95,"346 9th St, Los Angeles, CA 90001",,,
176990,27in FHD Monitor,1,149.99,"322 2nd St, San Francisco, CA 94016",,,
176991,Bose SoundSport Headphones,1,99.99,"338 2nd St, San Francisco, CA 94016",,,
176992,AAA Batteries (4-pack),2,2.99,"927 5th St, New York City, NY 10001",,,
176993,iPhone,1,700,"28 South St, Los Angeles, CA 90001",,,
176993,Wired Headphones,1,11.99,"28 South St, Los Angeles, CA 90001",,,
176994,Google Phone,1,600,"628 12th St, Los Angeles, CA 90001",,,
176995,AA Batteries (4-pack),2,3.84,"964 8th St, San Francisco, CA 94016",,,
176996,Wired Headphones,1,11.99,"57 Wilson St, Atlanta, GA 30301",,,
176997,AA Batteries (4-pack),1,3.84,"354 14th St, New York City, NY 10001",,,
176998,Bose SoundSport Headphones,1,99.99,"481 Maple St, San Francisco, CA 94016",,,
176999,Lightning Charging Cable,1,14.95,"192 7th St, Seattle, WA 98101",,,
177000,USB-C Charging Cable,1,11.95,"936 9th St, Los Angeles, CA 90001",,,
177001,Wired Headphones,1,11.99,"958 Walnut St, Los Angeles, CA 90001",,,
177002,USB-C Charging Cable,1,11.95,"965 Elm St, San Francisco, CA 94016",,,
177003,USB-C Charging Cable,1,11.95,"903 Wilson St, San Francisco, CA 94016",,,
177004,AAA Batteries (4-pack),1,2.99,"781 Wilson St, Los Angeles, CA 90001",,,
177005,Lightning Charging Cable,1,14.95,"375 Jefferson St, Los Angeles, CA 90001",,,
177006,34in Ultrawide Monitor,1,379.99,"776 Spruce St, Austin, TX 73301",,,
177007,AAA Batteries (4-pack),1,2.99,"806 Willow St, Boston, MA 02215",,,
177008,Apple Airpods Headphones,1,150,"899 7th St, Dallas, TX 75001",,,
177009,AA Batteries (4-pack),1,3.84,"623 5th St, Los Angeles, CA 90001",,,
177010,Apple Airpods Headphones,1,150,"885 Jefferson St, Dallas, TX 75001",,,
177011,Wired Headphones,2,11.99,"742 Maple St, Dallas, TX 75001",,,
177012,Lightning Charging Cable,3,14.95,"987 9th St, New York City, NY 10001",,,
177013,AAA Batteries (4-pack),1,2.99,"398 Pine St, Los Angeles, CA 90001",,,
177014,Lightning Charging Cable,1,14.95,"918 Maple St, Dallas, TX 75001",,,
177015,Lightning Charging Cable,1,14.95,"61 7th St, New York City, NY 10001",,,
177016,USB-C Charging Cable,1,11.95,"277 Johnson St, Seattle, WA 98101",,,
177017,AAA Batteries (4-pack),5,2.99,"713 Sunset St, New York City, NY 10001",,,
177018,USB-C Charging Cable,1,11.95,"412 Church St, New York City, NY 10001",,,
177019,USB-C Charging Cable,1,11.95,"2 4th St, San Francisco, CA 94016",,,
177020,Macbook Pro Laptop,1,1700,"606 Walnut St, Seattle, WA 98101",,,
177021,Bose SoundSport Headphones,1,99.99,"542 Cedar St, San Francisco, CA 94016",,,
177022,iPhone,1,700,"216 Chestnut St, Los Angeles, CA 90001",,,
177022,Wired Headphones,1,11.99,"216 Chestnut St, Los Angeles, CA 90001",,,
177023,AAA Batteries (4-pack),1,2.99,"320 Adams St, New York City, NY 10001",,,
177024,Bose SoundSport Headphones,1,99.99,"565 Madison St, Los Angeles, CA 90001",,,
177025,27in FHD Monitor,1,149.99,"708 Cedar St, San Francisco, CA 94016",,,
177026,34in Ultrawide Monitor,1,379.99,"892 5th St, Austin, TX 73301",,,
177027,USB-C Charging Cable,1,11.95,"472 Pine St, San Francisco, CA 94016",,,
177028,Bose SoundSport Headphones,1,99.99,"456 Jefferson St, Atlanta, GA 30301",,,
177029,Wired Headphones,1,11.99,"404 Church St, Boston, MA 02215",,,
177030,USB-C Charging Cable,1,11.95,"60 Adams St, San Francisco, CA 94016",,,
177031,Apple Airpods Headphones,1,150,"448 11th St, Los Angeles, CA 90001",,,
177032,iPhone,1,700,"307 7th St, San Francisco, CA 94016",,,
177033,USB-C Charging Cable,1,11.95,"915 Park St, San Francisco, CA 94016",,,
177034,USB-C Charging Cable,1,11.95,"268 Johnson St, Los Angeles, CA 90001",,,
177035,Bose SoundSport Headphones,1,99.99,"236 North St, Los Angeles, CA 90001",,,
177036,Lightning Charging Cable,2,14.95,"125 Park St, San Francisco, CA 94016",,,
177037,34in Ultrawide Monitor,1,379.99,"135 Jefferson St, San Francisco, CA 94016",,,
177038,iPhone,1,700,"632 Sunset St, San Francisco, CA 94016",,,
177039,AAA Batteries (4-pack),1,2.99,"167 2nd St, San Francisco, CA 94016",,,
177040,USB-C Charging Cable,1,11.95,"485 7th St, San Francisco, CA 94016",,,
177041,Wired Headphones,1,11.99,"265 Spruce St, Atlanta, GA 30301",,,
177042,Lightning Charging Cable,1,14.95,"876 Hill St, San Francisco, CA 94016",,,
177043,27in 4K Gaming Monitor,1,389.99,"658 West St, New York City, NY 10001",,,
177044,AA Batteries (4-pack),1,3.84,"817 4th St, Atlanta, GA 30301",,,
177045,Flatscreen TV,1,300,"570 1st St, New York City, NY 10001",,,
177046,Vareebadd Phone,1,400,"406 12th St, Los Angeles, CA 90001",,,
177047,Lightning Charging Cable,1,14.95,"258 Johnson St, New York City, NY 10001",,,
177048,Bose SoundSport Headphones,1,99.99,"432 5th St, New York City, NY 10001",,,
177049,Wired Headphones,1,11.99,"154 Dogwood St, San Francisco, CA 94016",,,
177050,Apple Airpods Headphones,1,150,"510 Elm St, Boston, MA 02215",,,
177051,Wired Headphones,2,11.99,"777 Adams St, Boston, MA 02215",,,
177052,USB-C Charging Cable,2,11.95,"532 Walnut St, San Francisco, CA 94016",,,
177053,Wired Headphones,1,11.99,"5 Adams St, Boston, MA 02215",,,
177054,Apple Airpods Headphones,1,150,"800 Jackson St, Atlanta, GA 30301",,,
Order ID,Product,Quantity Ordered,Price Each,Purchase Address,,,
177055,Lightning Charging Cable,1,14.95,"59 Forest St, Atlanta, GA 30301",,,
177056,Flatscreen TV,1,300,"180 9th St, San Francisco, CA 94016",,,
177057,Bose SoundSport Headphones,1,99.99,"585 Cherry St, New York City, NY 10001",,,
177058,20in Monitor,1,109.99,"144 Adams St, Los Angeles, CA 90001",,,
177059,AAA Batteries (4-pack),1,2.99,"991 Spruce St, San Francisco, CA 94016",,,
177060,AA Batteries (4-pack),1,3.84,"97 Wilson St, Boston, MA 02215",,,
177061,Bose SoundSport Headphones,1,99.99,"913 North St, New York City, NY 10001",,,
177062,Apple Airpods Headphones,1,150,"60 Highland St, San Francisco, CA 94016",,,
177063,AAA Batteries (4-pack),1,2.99,"489 Washington St, Los Angeles, CA 90001",,,
177064,Wired Headphones,1,11.99,"216 12th St, Portland, OR 97035",,,
177065,AAA Batteries (4-pack),4,2.99,"171 Madison St, Boston, MA 02215",,,
177066,Macbook Pro Laptop,1,1700,"278 10th St, San Francisco, CA 94016",,,
177067,Lightning Charging Cable,1,14.95,"575 South St, Boston, MA 02215",,,
177068,27in FHD Monitor,1,149.99,"749 South St, Los Angeles, CA 90001",,,
177069,iPhone,1,700,"295 Jackson St, Portland, OR 97035",,,
177070,USB-C Charging Cable,1,11.95,"687 Chestnut St, San Francisco, CA 94016",,,
177071,34in Ultrawide Monitor,1,379.99,"149 Ridge St, San Francisco, CA 94016",,,
177072,iPhone,1,700,"682 9th St, Portland, ME 04101",,,
177073,AA Batteries (4-pack),3,3.84,"725 Elm St, San Francisco, CA 94016",,,
177074,27in FHD Monitor,1,149.99,"531 Main St, Boston, MA 02215",,,
177075,Bose SoundSport Headphones,1,99.99,"985 Sunset St, San Francisco, CA 94016",,,
177076,Wired Headphones,1,11.99,"959 Washington St, Los Angeles, CA 90001",,,
177077,AAA Batteries (4-pack),1,2.99,"403 Pine St, Dallas, TX 75001",,,
177078,USB-C Charging Cable,1,11.95,"628 4th St, Seattle, WA 98101",,,
177079,Lightning Charging Cable,1,14.95,"60 Cherry St, San Francisco, CA 94016",,,
177080,AAA Batteries (4-pack),1,2.99,"395 Spruce St, Atlanta, GA 30301",,,
177081,Flatscreen TV,1,300,"920 West St, San Francisco, CA 94016",,,
177082,34in Ultrawide Monitor,1,379.99,"15 Johnson St, Seattle, WA 98101",,,
177083,Flatscreen TV,1,300,"876 Cedar St, New York City, NY 10001",,,
177084,AA Batteries (4-pack),1,3.84,"25 11th St, Boston, MA 02215",,,
177085,iPhone,1,700,"770 Elm St, New York City, NY 10001",,,
177086,Lightning Charging Cable,1,14.95,"669 Chestnut St, Los Angeles, CA 90001",,,
177087,Wired Headphones,1,11.99,"327 12th St, Atlanta, GA 30301",,,
177088,AAA Batteries (4-pack),3,2.99,"828 West St, Boston, MA 02215",,,
177089,Apple Airpods Headphones,1,150,"872 North St, San Francisco, CA 94016",,,
177090,USB-C Charging Cable,1,11.95,"234 River St, Los Angeles, CA 90001",,,
177091,Apple Airpods Headphones,1,150,"61 Forest St, Los Angeles, CA 90001",,,
177092,AAA Batteries (4-pack),1,2.99,"544 Madison St, San Francisco, CA 94016",,,
177093,27in FHD Monitor,1,149.99,"124 Church St, San Francisco, CA 94016",,,
177094,Flatscreen TV,1,300,"785 8th St, Atlanta, GA 30301",,,
177095,Lightning Charging Cable,1,14.95,"924 Cedar St, Atlanta, GA 30301",,,
177096,USB-C Charging Cable,1,11.95,"115 Church St, Dallas, TX 75001",,,
177097,Vareebadd Phone,1,400,"35 Hickory St, Los Angeles, CA 90001",,,
177098,Apple Airpods Headphones,1,150,"960 4th St, Austin, TX 73301",,,
177099,AA Batteries (4-pack),1,3.84,"639 11th St, Austin, TX 73301",,,
177100,ThinkPad Laptop,1,999.99,"93 Spruce St, Atlanta, GA 30301",,,
177101,Flatscreen TV,1,300,"334 Wilson St, New York City, NY 10001",,,
177102,iPhone,1,700,"542 Center St, New York City, NY 10001",,,
177102,27in 4K Gaming Monitor,1,389.99,"542 Center St, New York City, NY 10001",,,
177103,ThinkPad Laptop,1,999.99,"532 10th St, Portland, OR 97035",,,
177104,Lightning Charging Cable,1,14.95,"505 12th St, Boston, MA 02215",,,
177105,Bose SoundSport Headphones,1,99.99,"60 Maple St, San Francisco, CA 94016",,,
177106,USB-C Charging Cable,1,11.95,"167 9th St, Los Angeles, CA 90001",,,
177107,Bose SoundSport Headphones,1,99.99,"153 Johnson St, Los Angeles, CA 90001",,,
177108,Bose SoundSport Headphones,1,99.99,"410 Jefferson St, San Francisco, CA 94016",,,
177109,Bose SoundSport Headphones,1,99.99,"550 Hickory St, New York City, NY 10001",,,
177110,AAA Batteries (4-pack),2,2.99,"307 8th St, San Francisco, CA 94016",,,
177111,USB-C Charging Cable,1,11.95,"591 Sunset St, San Francisco, CA 94016",,,
177112,USB-C Charging Cable,1,11.95,"66 Johnson St, Boston, MA 02215",,,
177113,20in Monitor,1,109.99,"554 Cedar St, Austin, TX 73301",,,
177114,Apple Airpods Headphones,1,150,"488 Ridge St, Portland, OR 97035",,,
177115,iPhone,1,700,"71 6th St, San Francisco, CA 94016",,,
177115,Lightning Charging Cable,1,14.95,"71 6th St, San Francisco, CA 94016",,,
177116,Bose SoundSport Headphones,1,99.99,"615 Cedar St, Los Angeles, CA 90001",,,
177117,ThinkPad Laptop,1,999.99,"564 Hill St, San Francisco, CA 94016",,,
177117,AAA Batteries (4-pack),1,2.99,"564 Hill St, San Francisco, CA 94016",,,
177118,AA Batteries (4-pack),1,3.84,"618 Park St, San Francisco, CA 94016",,,
177119,Vareebadd Phone,1,400,"617 Highland St, Seattle, WA 98101",,,
177120,Macbook Pro Laptop,1,1700,"371 Church St, New York City, NY 10001",,,
177121,Lightning Charging Cable,1,14.95,"377 Chestnut St, San Francisco, CA 94016",,,
